Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,baked salmon,Fish & Shellfish,baked salmon Fish & Shellfish,baked salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.67),Fish Cakes (0.63),Fish Fillet (0.54)
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,baked salmon,Fish & Shellfish,baked salmon Fish & Shellfish,baked salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.67),Fish Cakes (0.63),Fish Fillet (0.54)
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,baked salmon,Fish & Shellfish,baked salmon Fish & Shellfish,baked salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.67),Fish Cakes (0.63),Fish Fillet (0.54)
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,baked salmon,Fish & Shellfish,baked salmon Fish & Shellfish,baked salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.67),Fish Cakes (0.63),Fish Fillet (0.54)
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,baked salmon,Fish & Shellfish,baked salmon Fish & Shellfish,baked salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.67),Fish Cakes (0.63),Fish Fillet (0.54)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
