Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,"S.C. VISTANA 12,5%",39.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502594/image/1618577499/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sc vistana ,",sc vistana,Red Wine,sc vistana Red Wine,sc vistana Red Wine,Grape Juice,Grape Juice (0.39),Lasagna (0.38),Grapes (0.37)
Rema1000,"S.C. VISTANA 12,5%",39.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502594/image/1618577499/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sc vistana ,",sc vistana,Red Wine,sc vistana Red Wine,sc vistana Red Wine,Grape Juice,Grape Juice (0.39),Lasagna (0.38),Grapes (0.37)
Rema1000,MAJANO 13%,109.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502060/image/1720443429/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,majano,Mayan,Red Wine,Mayan Red Wine,Mayan Red Wine,Cider (Alcoholic),Cider (Alcoholic) (0.39),Cocoa Drink (0.39),Pear Cider (0.37)
Rema1000,"RAGNATELA 12,5%",115.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500586/image/1618577475/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"ragnatela ,",ragnatela,Red Wine,ragnatela Red Wine,ragnatela Red Wine,Grape Juice,Grape Juice (0.46),Grapes (0.43),Lasagna (0.39)
Rema1000,EL SENVINO 13%,23.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501026/image/1618577485/170.jpg,https://shop.rema1000.dk/drikkevarer,37.5,CL.,,2025-04-27,el senvino,el senvino,Red Wine,el senvino Red Wine,el senvino Red Wine,Grape Juice,Grape Juice (0.39),Cider (Alcoholic) (0.39),Sports Drink (0.35)
Rema1000,"1659 13,5%",49.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/503336/image/1618577504/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,",",,Red Wine, Red Wine, Red Wine,Grape Juice,Grape Juice (0.52),Grapes (0.50),Cider (Alcoholic) (0.49)
Rema1000,EAGLE CREEK 14%,49.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502805/image/1618577503/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,eagle creek,Eagle creek,Red Wine,Eagle creek Red Wine,Eagle creek Red Wine,Cider (Alcoholic),Cider (Alcoholic) (0.42),Sports Drink (0.40),Flavored Water (0.37)
Rema1000,"THE ZIN 13,5%",99.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501032/image/1708338080/170.jpg,https://shop.rema1000.dk/drikkevarer,2.25,LTR.,,2025-04-27,"the zin ,",the zin,Red Wine,the zin Red Wine,the zin Red Wine,Grape Juice,Grape Juice (0.43),Cider (Alcoholic) (0.40),Grapes (0.40)
Rema1000,"THE ZIN 13,5%",99.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501032/image/1708338080/170.jpg,https://shop.rema1000.dk/drikkevarer,2.25,LTR.,,2025-04-27,"the zin ,",the zin,Red Wine,the zin Red Wine,the zin Red Wine,Grape Juice,Grape Juice (0.43),Cider (Alcoholic) (0.40),Grapes (0.40)
Rema1000,"LZC 13,5%",59.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500962/image/1695822668/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lzc ,",Izc,Red Wine,Izc Red Wine,Izc Red Wine,Cider (Alcoholic),Cider (Alcoholic) (0.43),Grape Juice (0.42),Cider (0.41)
Rema1000,"LZC 13,5%",59.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500962/image/1695822668/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lzc ,",Izc,Red Wine,Izc Red Wine,Izc Red Wine,Cider (Alcoholic),Cider (Alcoholic) (0.43),Grape Juice (0.42),Cider (0.41)
Rema1000,"AUSSIE RULES 13,5%",39.0,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501705/image/1618577489/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"aussie rules ,",aussie rules,Red Wine,aussie rules Red Wine,aussie rules Red Wine,Sports Drink,Sports Drink (0.38),Grapes (0.33),Cider (Alcoholic) (0.32)
Rema1000,DANSKVAND CITRUS,2.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214125/image/1618570524/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,danskvand citrus,danish water citrus,"Soft Drinks, Water, Smoothies etc.","danish water citrus Soft Drinks, Water, Smoothies etc.","danish water citrus Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.53),Fruit Juice (Mixed) (0.53),Orange Juice (0.50)
Rema1000,PEPSI MAX,20.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213942/image/1708694767/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,20.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213942/image/1708694767/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,20.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213942/image/1708694767/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,MINERALVAND,2.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214130/image/1618570524/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,mineralvand,mineral waters,"Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.57),Sparkling Water (0.47),Soda (0.47)
Rema1000,MINERALVAND,2.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214130/image/1618570524/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,mineralvand,mineral waters,"Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.57),Sparkling Water (0.47),Soda (0.47)
Rema1000,KILDEVAND,2.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214100/image/1657371083/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,kildevand,spring water,"Soft Drinks, Water, Smoothies etc.","spring water Soft Drinks, Water, Smoothies etc.","spring water Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.54),Soda (0.48),Berry Juice (0.46)
Rema1000,COLA NUL SUKKER,6.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215668/image/1743664535/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola nul sukker,cola zero sugar,"Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.59),Berry Juice (0.51)
Rema1000,COLA NUL SUKKER,6.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215668/image/1743664535/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola nul sukker,cola zero sugar,"Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.59),Berry Juice (0.51)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,ICETEA FERSKEN,5.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10068/image/1618229729/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,icetea fersken,icetea peach,"Soft Drinks, Water, Smoothies etc.","icetea peach Soft Drinks, Water, Smoothies etc.","icetea peach Soft Drinks, Water, Smoothies etc.",Fruit Juice (Mixed),Fruit Juice (Mixed) (0.56),Berry Juice (0.54),Apple Juice (0.53)
Rema1000,COCA COLA,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COLA,6.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215662/image/1743663840/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola,cola,"Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.58),Berry Juice (0.51)
Rema1000,COLA,6.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215662/image/1743663840/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola,cola,"Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.58),Berry Juice (0.51)
Rema1000,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,PEPSI MAX,40.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211242/image/1710850357/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,40.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211242/image/1710850357/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,40.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211242/image/1710850357/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,6.75,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211240/image/1708694737/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,6.75,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211240/image/1708694737/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,PEPSI MAX,6.75,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211240/image/1708694737/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,pepsi max,Pepsi max,"Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.","Pepsi max Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.57),Cola (0.53),Apple Juice (0.51)
Rema1000,COCA COLA ZERO,12.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213865/image/1665413965/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola zero,Coca Cola zero,"Soft Drinks, Water, Smoothies etc.","Coca Cola zero Soft Drinks, Water, Smoothies etc.","Coca Cola zero Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.63),Soda (0.60),Berry Juice (0.51)
Rema1000,MINERALVAND,4.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213625/image/1618570514/170.jpg,https://shop.rema1000.dk/drikkevarer,2,LTR.,,2025-04-27,mineralvand,mineral waters,"Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.57),Sparkling Water (0.47),Soda (0.47)
Rema1000,MINERALVAND,4.5,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213625/image/1618570514/170.jpg,https://shop.rema1000.dk/drikkevarer,2,LTR.,,2025-04-27,mineralvand,mineral waters,"Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.57),Sparkling Water (0.47),Soda (0.47)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COCA COLA,21.6,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53)
Rema1000,COLA,3.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215642/image/1664357931/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola,cola,"Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.58),Berry Juice (0.51)
Rema1000,COLA,3.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215642/image/1664357931/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola,cola,"Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.","cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.58),Berry Juice (0.51)
Rema1000,DANSKVAND MED BRUS,5.03,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214110/image/1618570523/170.jpg,https://shop.rema1000.dk/drikkevarer,2,LTR.,,2025-04-27,danskvand med brus,Danish water with breeze,"Soft Drinks, Water, Smoothies etc.","Danish water with breeze Soft Drinks, Water, Smoothies etc.","Danish water with breeze Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.56),Sparkling Water (0.46),Herbal Tea (0.44)
Rema1000,FAXE KONDI,20.0,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214415/image/1618570528/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,faxe kondi,fax condi,"Soft Drinks, Water, Smoothies etc.","fax condi Soft Drinks, Water, Smoothies etc.","fax condi Soft Drinks, Water, Smoothies etc.",Soda,Soda (0.44),Cocoa Drink (0.44),Sports Drink (0.44)
Rema1000,COLA NUL SUKKER,3.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215644/image/1664358058/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola nul sukker,cola zero sugar,"Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.59),Berry Juice (0.51)
Rema1000,COLA NUL SUKKER,3.4,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215644/image/1664358058/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola nul sukker,cola zero sugar,"Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.","cola zero sugar Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.59),Soda (0.59),Berry Juice (0.51)
